GNF_REG_ID	CPD_SID	ASSAY_ID	ASSAY_NAME	Cell line name	EXP_ID	FUZZY	IC50	STDV	R2	NOTE	TOP	BOTTOM	SLOPE	20	5	1.25	0.3125	0.07813	0.019531	0.004883	0.0012207
GNF-00-0558-2820-1	SID11265232	6207	RMG-I-ECHO	RMG-I	69846	=	0.709	0.307	0.916		1.2	0.0	-0.565	0.0808	0.378	0.515	0.647	1.09	0.887	1.106	1.341
GNF-00-0558-2820-1	SID11265232	6207	RMG-I-ECHO	RMG-I	69846	=	1.148	0.704	0.981		1.06	0.031	-1.168	0.03125	0.2475	0.483	0.53	1.079	1.095	0.966	0.715
GNF-00-0558-2820-1	SID11265232	6207	RMG-I-ECHO	RMG-I	69846	=	2.163	1.675	0.984		0.864	0.059	-0.734	0.1816	0.364	0.526	0.7	0.794	0.901	1.116	0.816
GNF-00-0558-2820-1	SID11265232	6481	RPMI-7951-ECHO	RPMI-7951	70851	=	3.096	1.867	0.639	Bad Quality	0.87	0.0	-1.111	0.0554	0.336	0.703	0.54	1.171	1.171	0.748	0.578
GNF-00-0558-2820-1	SID11265232	6481	RPMI-7951-ECHO	RPMI-7951	70851	=	7.217	5.159	0.88	Flat Curve	0.865	0.0	-0.483	0.264	0.562	0.596	0.686		0.728	0.928	0
GNF-00-0558-2820-1	SID11265232	6481	RPMI-7951-ECHO	RPMI-7951	70851	=	5.163	3.041	0.905	Missing Bottom	0.8	0.0	-1.022	0.0724	0.49	0.645	0.658	0.684	0.839	0.852	0.336
GNF-00-0558-2820-1	SID11265232	6400	RT-112-ECHO	RT-112	70222	=	0.081	0.015	0.988		0.857	0.137	-1.943	0.0811	0.1375	0.1776	0.2131	0.493	0.848	0.881	0.805
GNF-00-0558-2820-1	SID11265232	6400	RT-112-ECHO	RT-112	70222	=	0.075	0.016	0.996		0.834	0.125	-0.94	0.1167	0.1368	0.197	0.2617	0.466	0.699	0.758	0.831
GNF-00-0558-2820-1	SID11265232	6400	RT-112-ECHO	RT-112	70222	=	0.067	0.054	0.935		0.8	0.115	-1.092	0.091	0.1299	0.1515	0.2545	0.361	0.776	0.628	0.783
GNF-00-0558-2820-1	SID11265232	6394	SBC-5-ECHO	SBC-5	71083	=					0.8	0.147		0.1469	0.661	0.683	0.754	0.655	0.431	0.532	0.513
GNF-00-0558-2820-1	SID11265232	6394	SBC-5-ECHO	SBC-5	71083	=	5.353	2.093	0.9	Steep Curve	0.986	0.129	-3.33	0.1397	0.603	1.065	1.047	1.006	1.081	0.956	0.756
GNF-00-0558-2820-1	SID11265232	6394	SBC-5-ECHO	SBC-5	71083	=	7.055	3.698	0.811	Low Confidence	0.878	0.138	-3.325	0.1609	0.699	0.882	0.98	1.104	0.776	0.805	0.716
GNF-00-0558-2820-1	SID11265232	6482	SCaBER-ECHO	SCaBER	70852	=					0.8	0.276		0.276	0.69	0.445	0.945	0.91	0.732	0.609	0.1924
GNF-00-0558-2820-1	SID11265232	6482	SCaBER-ECHO	SCaBER	70852	=					1.0	0.3		0.392	0.381	0.356	0.61	0.655	0.551	0.2394	
GNF-00-0558-2820-1	SID11265232	6242	SCC-9-ECHO	SCC-9	69882	>	20.0				0.8	0.0		0.632	0.562	0.628	0.926	1.033	0.904	0.902	0.728
GNF-00-0558-2820-1	SID11265232	6242	SCC-9-ECHO	SCC-9	69882	>	20.0		0.501		0.904	0.0	-0.468	0.584	0.493	0.644		1.034	1.014	0.905	0.662
GNF-00-0558-2820-1	SID11265232	6548	SEM-ECHO	SEM	71853	=	0.003	0.001	0.978	Curve Extrapolation (Top)	1.0	0.124	-0.555	0.1164	0.1348	0.1238	0.2301	0.2668	0.3026	0.479	0.671
GNF-00-0558-2820-1	SID11265232	6548	SEM-ECHO	SEM	71853	<	0.001				0.8	0.147		0.1471	0.1341	0.1281	0.1822	0.2302	0.335	0.3023	0.37
GNF-00-0558-2820-1	SID11265232	6548	SEM-ECHO	SEM	71853	<	0.001		0.968		0.8	0.092	-0.33	0.1117	0.1274	0.1423	0.2182	0.1946	0.2898	0.363	0.413
GNF-00-0558-2820-1	SID11265232	6311	SJRH30-ECHO	SJRH30	69900	=	4.563	1.638	0.936	Steep Curve	0.835	0.078	-3.33	0.0858	0.393	0.943	0.8	0.779	0.814	0.936	0.732
GNF-00-0558-2820-1	SID11265232	6311	SJRH30-ECHO	SJRH30	69900	=	2.125	0.307	0.993	Steep Curve	0.832	0.099	-2.06	0.1073	0.205	0.65	0.812	0.808	0.882	0.85	0.794
GNF-00-0558-2820-1	SID11265232	6311	SJRH30-ECHO	SJRH30	69900	=	2.687	1.44	0.951		0.903	0.037	-1.135	0.1005	0.37	0.564	0.963	0.841	0.834	0.936	0.906
GNF-00-0558-2820-1	SID11265232	6286	SJSA-1-ECHO	SJSA-1	69862	=	13.652	4.378	0.904	Missing Bottom	0.886	0.0	-1.431	0.323	0.723	0.838	0.898	0.876	0.982	0.931	0.756
GNF-00-0558-2820-1	SID11265232	6286	SJSA-1-ECHO	SJSA-1	69862	=	8.942	2.28	0.944	Missing Bottom	0.909	0.0	-1.228	0.2045	0.685	0.724	0.896	0.893	0.959	0.886	0.953
GNF-00-0558-2820-1	SID11265232	6286	SJSA-1-ECHO	SJSA-1	69862	=	9.238	1.818	0.94	Missing Bottom	0.947	0.0	-0.852	0.333	0.582	0.802	0.887	0.977	0.972	1.006	0.822
GNF-00-0558-2820-1	SID11265232	6393	SK-BR-3-ECHO	SK-BR-3	71082	>	20.0		0.727		0.808	0.0	-3.33	0.556	0.873	0.75	0.841	0.887	0.759	0.78	0.763
GNF-00-0558-2820-1	SID11265232	6393	SK-BR-3-ECHO	SK-BR-3	71082	>	20.0		0.851		0.812	0.3	-0.885	0.59	0.672	0.823	0.789	0.856	0.963	0.772	0.8
GNF-00-0558-2820-1	SID11265232	6393	SK-BR-3-ECHO	SK-BR-3	71082	>	20.0				0.8	0.3		0.522	0.8	0.828	0.889	0.843	0.952	0.662	0.616
GNF-00-0558-2820-1	SID11265232	6524	SK-CO-1-ECHO	SK-CO-1	72429	=	5.04	1.184	0.958		0.842	0.185	-3.33	0.1921	0.516	0.89	0.882	0.797	0.895	0.836	0.75
GNF-00-0558-2820-1	SID11265232	6524	SK-CO-1-ECHO	SK-CO-1	72429	=	0.126	0.239	0.583	Flat Curve	0.8	0.194	-0.33	0.2004	0.331	0.532	0.483	0.437	0.707	0.565	0.573
GNF-00-0558-2820-1	SID11265232	6524	SK-CO-1-ECHO	SK-CO-1	72429	=	3.327	2.976	0.91		0.989	0.065	-1.499	0.1154	0.411	0.766	1.068	1.112		0.796	
GNF-00-0558-2820-1	SID11265232	6415	SK-HEP-1-ECHO	SK-HEP-1	70579	=	0.594	0.472	0.925		0.8	0.0	-0.833	0.0581	0.0882	0.2258	0.634	0.57	0.729	0.518	0.604
GNF-00-0558-2820-1	SID11265232	6415	SK-HEP-1-ECHO	SK-HEP-1	70579	=	0.613	0.562	0.95		0.8	0.045	-0.947	0.0445	0.1982	0.2339	0.599	0.664	0.521	0.837	0.693
GNF-00-0558-2820-1	SID11265232	6415	SK-HEP-1-ECHO	SK-HEP-1	70579	=	0.245	0.112	0.945	Steep Curve	0.8	0.174	-2.049	0.0761	0.1951	0.2907	0.384	0.78	0.843	0.698	0.765
GNF-00-0558-2820-1	SID11265232	6312	SK-MEL-2-ECHO	SK-MEL-2	70176	=	1.091	0.275	0.993		1.09	0.3	-0.824	0.404	0.468	0.65	0.896	1.035	1.029	1.094	1.082
GNF-00-0558-2820-1	SID11265232	6312	SK-MEL-2-ECHO	SK-MEL-2	70176	=	2.676	1.956	0.818	Low Confidence	0.953	0.3	-0.734	0.531	0.509	0.594	0.983	0.946	0.94	0.894	0.92
GNF-00-0558-2820-1	SID11265232	6312	SK-MEL-2-ECHO	SK-MEL-2	70176	=	4.373	2.464	0.981		0.936	0.3	-1.104	0.417	0.573	0.83	0.9	0.912	0.888	0.97	0.956
GNF-00-0558-2820-1	SID11265232	6276	SK-MEL-28-ECHO	SK-MEL-28	69886	=	18.168	2.456	0.949	Steep Curve	0.947	0.0	-3.33	0.397	0.957	0.988	1.006	0.889	0.95	0.878	0.749
GNF-00-0558-2820-1	SID11265232	6276	SK-MEL-28-ECHO	SK-MEL-28	69886	=	12.951	6.89	0.888	Missing Bottom	1.014	0.0	-0.901	0.383	0.769	0.86	0.928	1.371	1.125	1.08	0.894
GNF-00-0558-2820-1	SID11265232	6276	SK-MEL-28-ECHO	SK-MEL-28	69886	>	20.0				0.8	0.3		0.66	0.743	0.69	0.877	0.84	0.854	0.784	0.481
GNF-00-0558-2820-1	SID11265232	6689	SK-MEL-31-ECHO	SK-MEL-31	73853	>	20.0				0.8	0.3		1.227	1.152	1.03	0.833	0.621	0.697	0.53	0.727
GNF-00-0558-2820-1	SID11265232	6689	SK-MEL-31-ECHO	SK-MEL-31	73853	>	20.0				0.898	0.0		0.685	0.563	0.533	1.081	0.457	1.218	1.324	0.898
GNF-00-0558-2820-1	SID11265232	6689	SK-MEL-31-ECHO	SK-MEL-31	73853	>	20.0				0.8	0.3		0.864	0.621	1.167	1.212	0.727	0.803	0.636	0.788
GNF-00-0558-2820-1	SID11265232	6374	SK-MEL-5-ECHO	SK-MEL-5	69910	=	5.544	2.86	0.959		0.884	0.0	-1.311	0.1223	0.494	0.735	0.888	0.968	0.91	0.88	0.775
GNF-00-0558-2820-1	SID11265232	6374	SK-MEL-5-ECHO	SK-MEL-5	69910	=	6.823	2.275	0.946	Steep Curve	0.925	0.194	-3.33	0.2136	0.733	0.937	0.865	0.97	0.913	1.029	0.833
GNF-00-0558-2820-1	SID11265232	6374	SK-MEL-5-ECHO	SK-MEL-5	69910	=	4.966	1.366	0.931	Steep Curve	0.888	0.171	-3.33	0.1787	0.524	0.922	1.007	0.872	0.855	0.753	0.914
GNF-00-0558-2820-1	SID11265232	6525	SK-MES-1-ECHO	SK-MES-1	72430	=	2.513	0.978	0.981		0.897	0.067	-0.856	0.1785	0.386	0.578	0.78	0.871	0.944	0.828	0.541
GNF-00-0558-2820-1	SID11265232	6525	SK-MES-1-ECHO	SK-MES-1	72430	=	1.088	0.313	0.984	Partial Inhibition	0.934	0.3	-1.602	0.341	0.381	0.557	0.899	0.875	0.937	0.951	0.619
GNF-00-0558-2820-1	SID11265232	6525	SK-MES-1-ECHO	SK-MES-1	72430	=	1.051	0.393	0.977		0.911	0.294	-3.172	0.2575	0.336	0.517	0.911	0.899	0.979	0.842	0.643
GNF-00-0558-2820-1	SID11265232	6367	SK-N-BE(2)-ECHO	SK-N-BE(2)	69922	=	0.691	0.452	0.975	Flat Curve	1.06	0.0	-0.402	0.2044	0.353	0.415	0.691	0.728	0.8	0.971	0.981
GNF-00-0558-2820-1	SID11265232	6367	SK-N-BE(2)-ECHO	SK-N-BE(2)	69922	=	1.335	0.56	0.995		0.965	0.043	-0.582	0.195	0.344	0.52	0.668	0.81	0.917	0.954	0.917
GNF-00-0558-2820-1	SID11265232	6367	SK-N-BE(2)-ECHO	SK-N-BE(2)	69922	=	0.782	0.395	0.985		1.035	0.05	-0.613	0.1599	0.3048	0.474	0.631	0.92	0.898	0.969	1.042
GNF-00-0558-2820-1	SID11265232	6287	SNB-19-ECHO	SNB-19	69863	=	2.751	1.221	0.971		0.864	0.3	-1.177	0.382	0.466	0.706	0.859	0.798	0.856	0.853	0.905
GNF-00-0558-2820-1	SID11265232	6287	SNB-19-ECHO	SNB-19	69863	=	2.706	0.892	0.976		0.852	0.231	-1.621	0.2541	0.4	0.712	0.84	0.842	0.912	0.871	0.777
GNF-00-0558-2820-1	SID11265232	6287	SNB-19-ECHO	SNB-19	69863	=	2.659	0.67	0.981		0.89	0.249	-1.677	0.2653	0.423	0.731	0.926	0.906	0.883	0.905	0.822
GNF-00-0558-2820-1	SID11265232	6338	SNU-398-ECHO	SNU-398	69964	=	1.476	0.172	0.994		0.959	0.0	-0.799	0.1002	0.2656	0.527	0.699	0.925	0.923	0.948	0.942
GNF-00-0558-2820-1	SID11265232	6338	SNU-398-ECHO	SNU-398	69964	=	2.553	1.284	0.975		0.926	0.0	-0.936	0.1064	0.334	0.615	0.765	0.992	0.857	0.922	0.644
GNF-00-0558-2820-1	SID11265232	6526	SNU-423-ECHO	SNU-423	72431	=	12.446	2.32	0.955	Curve Extrapolation (Bottom)	0.943	0.0	-1.935	0.2686	0.806	0.929	0.905	0.943	0.993	0.852	1.021
GNF-00-0558-2820-1	SID11265232	6526	SNU-423-ECHO	SNU-423	72431	=	14.367	8.247	0.793	Curve Extrapolation (Bottom)	0.914	0.0	-3.33	0.2258	0.903	0.745	1.095	0.782	0.998	0.822	1.025
GNF-00-0558-2820-1	SID11265232	6526	SNU-423-ECHO	SNU-423	72431	=	12.893	4.059	0.861	Curve Extrapolation (Bottom)	0.876	0.0	-2.723	0.2027	0.818	0.797	1	1.007	0.767	0.909	0.77
GNF-00-0558-2820-1	SID11265232	6208	SW1088-ECHO	SW1088	69847	=	6.391	2.995	0.937	Steep Curve	0.887	0.25	-2.837	0.2738	0.675	0.877	0.975	0.793	0.831	0.937	0.901
GNF-00-0558-2820-1	SID11265232	6208	SW1088-ECHO	SW1088	69847	=	8.641	1.074	0.927	Missing Bottom	1.077	0.0	-1.34	0.2407	0.762	0.97	0.988	0.965	1.166	1.213	1.052
GNF-00-0558-2820-1	SID11265232	6208	SW1088-ECHO	SW1088	69847	=	9.394	1.724	0.977	Missing Bottom	0.948	0.0	-1.339	0.2415	0.686	0.838	0.976	0.954	0.906	0.923	1.005
GNF-00-0558-2820-1	SID11265232	6690	SW403-ECHO	SW403	73850	>	20.0				0.8	0.3		0.63	0.498	0.656	0.727	0.797	0.952	0.553	0.547
GNF-00-0558-2820-1	SID11265232	6690	SW403-ECHO	SW403	73850	>	20.0				0.8	0.3		0.716	0.726	0.729	0.696	0.878	0.663	0.69	0.564
GNF-00-0558-2820-1	SID11265232	6690	SW403-ECHO	SW403	73850	>	20.0				0.8	0.3		0.54	0.502	0.725	0.883	0.656	0.68	0.55	0.735
GNF-00-0558-2820-1	SID11265232	6313	SW48-ECHO	SW48	69901	=								0.338	0.455	0.588	0.692	0.637	0.835	0.556	0.571
GNF-00-0558-2820-1	SID11265232	6313	SW48-ECHO	SW48	69901	=	6.153	2.01	0.959	Steep Curve	0.8	0.178	-3.243	0.1916	0.59	0.798	0.769	0.857	0.721	0.787	0.752
GNF-00-0558-2820-1	SID11265232	6313	SW48-ECHO	SW48	69901	=	3.384	2.45	0.901	Low Confidence	0.8	0.3	-1.311	0.404	0.444	0.727	0.773	0.794	0.731	0.864	0.737
GNF-00-0558-2820-1	SID11265232	6209	SW480-ECHO	SW480	69848	=	2.477	3.478	0.933		1.2	0.1	-0.423	0.454	0.614	0.645	0.832	0.989	1.203	1.168	1.077
GNF-00-0558-2820-1	SID11265232	6209	SW480-ECHO	SW480	69848	=	6.063	2.215	0.966	Flat Curve	1.2	0.0	-0.42	0.444	0.667	0.766	0.929	0.975	1.106	1.172	1.275
GNF-00-0558-2820-1	SID11265232	6209	SW480-ECHO	SW480	69848	=	5.44	2.585	0.862	Low Confidence	1.149	0.0	-0.44	0.3161	0.744	0.741	0.807	0.941	1.119	1.23	1.017
GNF-00-0558-2820-1	SID11265232	6288	SW579-ECHO	SW579	69864	=								0.238	0.0963	0.2663	0.329	0.499	0.907	0.555	0.688
GNF-00-0558-2820-1	SID11265232	6288	SW579-ECHO	SW579	69864	=	0.101	0.098	0.949		0.832	0.1	-0.663	0.184	0.1276	0.178	0.401	0.448	0.62	0.843	0.736
GNF-00-0558-2820-1	SID11265232	6288	SW579-ECHO	SW579	69864	=	0.078	0.022	0.969		0.804	0.174	-1.987	0.2147	0.1029	0.1647	0.2647	0.465	0.824	0.756	0.438
GNF-00-0558-2820-1	SID11265232	6420	SW948-ECHO	SW948	70223	>	20.0				0.8	0.3		0.992	0.837	0.726	1.006	0.677	0.685	0.676	0.689
GNF-00-0558-2820-1	SID11265232	6420	SW948-ECHO	SW948	70223	>	20.0				0.8	0.3		0.623	0.853	0.85	0.938	1.017	0.861	0.641	0.696
GNF-00-0558-2820-1	SID11265232	6420	SW948-ECHO	SW948	70223	>	20.0				0.965	0.3		0.898	0.767	0.868	0.771	0.84	1.134	1.025	0.965
GNF-00-0558-2820-1	SID11265232	6408	T24-ECHO	T24	70580	=	3.019	1.869	0.92		0.8	0.1	-1.0	0.235	0.342	0.577	0.814	0.664	0.536	0.81	0.579
GNF-00-0558-2820-1	SID11265232	6408	T24-ECHO	T24	70580	=	2.973	0.674	0.992		0.994	0.051	-1.068	0.1545	0.41	0.705	0.923	1.024	0.994	0.945	0.616
GNF-00-0558-2820-1	SID11265232	6408	T24-ECHO	T24	70580	=	4.889	2.122	0.935		0.816	0.3	-1.668	0.395	0.522	0.81	0.832	1.024	0.862	0.765	0.773
GNF-00-0558-2820-1	SID11265232	6376	T3M-4-ECHO	T3M-4	69912	>	20.0				0.8	0.3		0.641	0.75	0.903	0.761	0.947	0.962	0.921	0.733
GNF-00-0558-2820-1	SID11265232	6376	T3M-4-ECHO	T3M-4	69912	>	20.0		0.949		0.881	0.3	-1.578	0.521	0.791	0.862	0.926	0.75	0.878	0.902	0.825
GNF-00-0558-2820-1	SID11265232	6376	T3M-4-ECHO	T3M-4	69912	>	20.0		0.804		0.832	0.3	-0.918	0.638	0.738	0.988	0.86	0.88	0.842	0.802	0.776
GNF-00-0558-2820-1	SID11265232	6375	T-47D-ECHO	T-47D	69911	=	17.169	6.471	0.937	Missing Bottom	0.924	0.0	-0.567	0.414	0.672	0.743	0.781	1.024	0.941	0.965	0.869
GNF-00-0558-2820-1	SID11265232	6375	T-47D-ECHO	T-47D	69911	>	20.0		0.784		0.828	0.0	-0.556	0.487	0.602	0.63	0.854	0.89	0.73	0.84	0.793
GNF-00-0558-2820-1	SID11265232	6375	T-47D-ECHO	T-47D	69911	>	20.0				0.8	0.3		0.455	0.609	0.88	0.88	0.758	0.74	0.604	0.538
GNF-00-0558-2820-1	SID11265232	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	12.852	4.11	0.92	Missing Bottom	0.849	0.0	-1.623	0.2752	0.708	0.792	0.858	0.975	0.783	0.807	0.374
GNF-00-0558-2820-1	SID11265232	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	12.17	5.129	0.926	Missing Bottom	0.947	0.0	-0.795	0.341	0.713	0.76	0.899	0.837	0.99	0.995	0.949
GNF-00-0558-2820-1	SID11265232	6483	TCC-PAN2-ECHO	TCC-PAN2	70853	=	13.826	4.033	0.928	Missing Bottom	0.834	0.0	-1.228	0.328	0.64	0.79	0.879	1.022	0.902	0.741	0.812
GNF-00-0558-2820-1	SID11265232	6413	TE-11-ECHO	TE-11	70581	=	0.614	0.283	0.943		0.932	0.11	-1.386	0.0624	0.2165	0.331	0.669	0.959	1.01	0.749	0.981
GNF-00-0558-2820-1	SID11265232	6413	TE-11-ECHO	TE-11	70581	=	0.261	0.104	0.984		0.838	0.119	-1.254	0.0607	0.201	0.2137	0.415	0.737	0.793	0.56	0.839
GNF-00-0558-2820-1	SID11265232	6413	TE-11-ECHO	TE-11	70581	=	0.279	0.187	0.945		0.876	0.071	-1.261	0.0452	0.054	0.2926	0.358	0.792	0.937	0.768	0.285
GNF-00-0558-2820-1	SID11265232	6692	TE-9-ECHO	TE-9	73851	=	9.922	2.888	0.948		0.905	0.1	-1.18	0.34	0.674	0.787	0.978	0.91	0.929	0.84	0.894
GNF-00-0558-2820-1	SID11265232	6692	TE-9-ECHO	TE-9	73851	=	4.55	3.029	0.827		0.886	0.1	-1.199	0.2961	0.412	0.744	0.962	0.986	0.977	0.747	0.742
GNF-00-0558-2820-1	SID11265232	6692	TE-9-ECHO	TE-9	73851	=	5.268	2.591	0.902		0.997	0.1	-2.448	0.2351	0.548	1.099	1.03	1.057	0.953	0.836	0.334
GNF-00-0558-2820-1	SID11265232	6549	THP-1-ECHO	THP-1	71854	=	2.706	1.944	0.903	Partial Inhibition	0.8	0.3	-1.944	0.3139	0.419	0.7	0.853	0.674	0.824	0.848	0.729
GNF-00-0558-2820-1	SID11265232	6549	THP-1-ECHO	THP-1	71854	=	1.104	0.855	0.848	Outlier	0.8	0.3	-3.33	0.322	0.443	0.489	0.896	0.773	0.599	0.756	0.718
GNF-00-0558-2820-1	SID11265232	6549	THP-1-ECHO	THP-1	71854	=	6.034	1.468	0.988		0.846	0.1	-0.666	0.322	0.516	0.637	0.75	0.836	0.798	0.854	
GNF-00-0558-2820-1	SID11265232	6550	Toledo-ECHO	Toledo	71855	=	0.973	0.561	0.912		0.8	0.195	-1.975	0.2145	0.1955	0.433	0.72	0.896	0.675	0.701	0.734
GNF-00-0558-2820-1	SID11265232	6550	Toledo-ECHO	Toledo	71855	=								0.2172	0.1994	0.329	0.673	0.634	0.557	0.783	0.717
GNF-00-0558-2820-1	SID11265232	6550	Toledo-ECHO	Toledo	71855	=	0.529	0.223	0.973		0.8	0.215	-1.386	0.2384	0.2253	0.337	0.637	0.721	0.76	0.775	0.721
GNF-00-0558-2820-1	SID11265232	6424	TOV-112D-ECHO	TOV-112D	69965	=	1.424	0.349	0.989		0.907	0.027	-1.58	0.038	0.1376	0.507	0.854	0.829	0.971	0.922	0.881
GNF-00-0558-2820-1	SID11265232	6424	TOV-112D-ECHO	TOV-112D	69965	=	0.998	0.542	0.943		0.88	0.089	-1.739	0.07	0.164	0.399	0.789	0.919	0.885	1.005	0.702
GNF-00-0558-2820-1	SID11265232	6424	TOV-112D-ECHO	TOV-112D	69965	=	1.053	0.222	0.98	Steep Curve	0.822	0.092	-3.209	0.02678	0.1641	0.355	0.831	0.815	0.874	0.822	0.757
GNF-00-0558-2820-1	SID11265232	6277	U-87MG-ECHO	U-87MG	69885	>	20.0				0.971	0.3		0.6	0.752	0.824	0.925	0.952	0.876	1.06	0.971
GNF-00-0558-2820-1	SID11265232	6277	U-87MG-ECHO	U-87MG	69885	>	20.0				0.8	0.3		0.675	0.569	0.885	0.877	0.906	0.877	0.942	0.723
GNF-00-0558-2820-1	SID11265232	6277	U-87MG-ECHO	U-87MG	69885	>	20.0				0.901	0.3		0.723	0.66	0.766	0.936	0.834	0.733	0.886	0.901
GNF-00-0558-2820-1	SID11265232	6551	U-937-ECHO	U-937	71856	=	5.516	0.836	0.993		0.889	0.0	-1.202	0.1413	0.486	0.748	0.857	0.874	0.859	0.932	0.892
GNF-00-0558-2820-1	SID11265232	6551	U-937-ECHO	U-937	71856	=	4.583	0.89	0.988		0.8	0.0	-1.083	0.1237	0.381	0.669	0.719	0.743	0.782	0.796	0.808
GNF-00-0558-2820-1	SID11265232	6551	U-937-ECHO	U-937	71856	=	3.785	1.254	0.975		0.924	0.085	-1.419	0.1562	0.426	0.768	0.946	0.835	0.954	0.983	0.883
GNF-00-0558-2820-1	SID11265232	6314	UACC-257-ECHO	UACC-257	69902	=	6.765	3.231	0.873	Steep Curve	0.926	0.179	-3.33	0.1987	0.724	1.039	1.316	1.044	0.938	0.867	0.742
GNF-00-0558-2820-1	SID11265232	6314	UACC-257-ECHO	UACC-257	69902	=	6.048	1.312	0.923	Steep Curve	0.92	0.128	-3.33	0.1422	0.644	0.969	1.014	1.006	0.916	0.813	0.799
GNF-00-0558-2820-1	SID11265232	6314	UACC-257-ECHO	UACC-257	69902	=	6.283	1.49	0.966	Steep Curve	0.955	0.216	-3.33	0.2312	0.718	1.022	0.998	1.197	0.974	0.899	0.88
GNF-00-0558-2820-1	SID11265232	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	>	20.0		0.915		0.972	0.3	-0.451	0.691	0.787	0.834	0.877	0.975	0.998	0.939	0.936
GNF-00-0558-2820-1	SID11265232	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	=	18.832	4.947	0.963	Missing Bottom	0.932	0.0	-0.964	0.459	0.715	0.684	0.943	0.969	0.936	0.933	0.863
GNF-00-0558-2820-1	SID11265232	6315	VMRC-RCW-ECHO	VMRC-RCW	69903	=	19.483	12.53	0.922	Flat Curve	0.958	0.0	-0.458	0.461	0.667	0.726	0.783	0.896	0.978	0.988	0.87
GNF-00-0558-2820-1	SID11265232	6339	WM-266-4-ECHO	WM-266-4	69966	=	2.163	0.928	0.988	Outlier	0.927	0.0	-0.792	0.1178	0.733	0.583	0.753	0.863	0.853	0.921	0.975
GNF-00-0558-2820-1	SID11265232	6339	WM-266-4-ECHO	WM-266-4	69966	=	1.914	0.35	0.993		0.882	0.052	-1.196	0.0889	0.275	0.545	0.82	0.877	0.914	0.86	0.847
GNF-00-0558-2820-1	SID11265232	6339	WM-266-4-ECHO	WM-266-4	69966	=	0.958	0.593	0.943		0.872	0.146	-1.493	0.1173	0.2513	0.425	0.739	0.953	0.973	0.789	0.772
GNF-00-0558-2820-1	SID11265232	6289	YH13-ECHO	YH13	69865	>	20.0				0.8	0.3		0.633	0.651	0.647	0.827	0.925	0.777	0.767	0.7
GNF-00-0558-2820-1	SID11265232	6289	YH13-ECHO	YH13	69865	>	20.0		0.926		0.923	0.3	-0.33	0.577	0.683	0.654	0.748	0.986	0.886	0.854	0.9
GNF-00-0558-2820-1	SID11265232	6289	YH13-ECHO	YH13	69865	>	20.0				0.8	0.3		0.741	0.679	0.659	0.772	0.653	0.822	0.733	0.774
GNF-00-0558-2820-1	SID11265232	6244	ZR-75-1-ECHO	ZR-75-1	69884	>	20.0		0.958		0.819	0.3	-0.935	0.53	0.684	0.762	0.847	0.78	0.82	0.822	0.72
GNF-00-0558-2820-1	SID11265232	6244	ZR-75-1-ECHO	ZR-75-1	69884	>	20.0				0.851	0.3		0.589	0.813	0.744	0.805	0.909	1.019	1.023	0.851
GNF-00-0558-2820-1	SID11265232	6244	ZR-75-1-ECHO	ZR-75-1	69884	>	20.0		0.872		0.8	0.001	-0.662	0.458	0.602	0.734	0.79	0.701	0.847	0.742	0.812
GNF-00-0558-2834-7	SID10539355	6356	5637-ECHO	5637	69913	=	15.388	2.544	0.992		0.991	0.134	-2.82	0.411	0.956	1.27	1.194	0.957	0.993	0.988	1.024
GNF-00-0558-2834-7	SID10539355	6356	5637-ECHO	5637	69913	=	17.959	7.44	0.935		0.931	0.0	-3.33	0.38	0.973	1.238	1.176	0.954	0.973	0.924	0.822
GNF-00-0558-2834-7	SID10539355	6356	5637-ECHO	5637	69913	=	17.294	6.263	0.933		0.991	0.072	-3.065	0.431	0.971	1.169	1.18	1.005	1.077	0.886	0.996
GNF-00-0558-2834-7	SID10539355	6512	22Rv1-ECHO	22Rv1	72418	=	10.054	3.714	0.92	Curve Extrapolation (Bottom)	1.008	0.0	-1.141	0.287	0.748	0.876	0.879	1.113	1.088	0.968	0.982
GNF-00-0558-2834-7	SID10539355	6512	22Rv1-ECHO	22Rv1	72418	=	11.325	8.141	0.759		0.926	0.1	-1.182	0.402	0.645	0.962	0.896	0.765	0.801	0.819	1.121
GNF-00-0558-2834-7	SID10539355	6512	22Rv1-ECHO	22Rv1	72418	=	9.975	3.643	0.907	Curve Extrapolation (Bottom)	0.938	0.0	-1.444	0.2489	0.685	0.925	0.78	0.952	1.053	0.983	0.882
GNF-00-0558-2834-7	SID10539355	6227	786-O-ECHO	786-O	69866	=	11.789	2.43	0.976	Missing Bottom	0.922	0.0	-0.947	0.351	0.627	0.857	0.836	0.958	0.915	0.9	0.938
GNF-00-0558-2834-7	SID10539355	6227	786-O-ECHO	786-O	69866	=	11.953	4.184	0.856	Low Confidence	0.924	0.0	-2.024	0.2299	0.822	0.716	0.859	0.92	0.983	0.966	1.06
GNF-00-0558-2834-7	SID10539355	6227	786-O-ECHO	786-O	69866	=	7.852	1.491	0.982	Missing Bottom	0.97	0.0	-1.105	0.2297	0.642	0.823	0.922	0.942	1.026	0.942	0.997
