CCLE name	Cell line primary name	Cell line aliases	Gender	Site Primary	Histology	Hist Subtype1	Notes	Source	Expression arrays	SNP arrays	Oncomap	Hybrid Capture Sequencing
SNU1272_KIDNEY	SNU-1272	NCI-SNU-1272	F	kidney	carcinoma	clear_cell_renal_cell_carcinoma		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D03_698774	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B08_592666	yes	yes
SNU16_STOMACH	SNU-16	NCI-SNU-16	F	stomach	carcinoma	undifferentiated_adenocarcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D07_383704	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E08_335298	yes	
SNU175_LARGE_INTESTINE	SNU-175	NCI-SNU-175	F	large_intestine	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A03_587658	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A08_592750	yes	yes
SNU182_LIVER	SNU-182	NCI-SNU-182	M	liver	carcinoma	hepatocellular_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C03_383636	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C03_592888	yes	yes
SNU1_STOMACH	SNU-1	NCI-SNU-1	M	stomach	carcinoma	undifferentiated_adenocarcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C09_454626	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B05_437532	yes	yes
SNU201_CENTRAL_NERVOUS_SYSTEM	SNU-201	NCI-SNU-201	M	central_nervous_system	glioma	astrocytoma_Grade_IV		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A06_587710	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D11_592748	yes	yes
SNU213_PANCREAS	SNU-213	NCI-SNU-213	M	pancreas	carcinoma	NS		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F04_698822	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E09_592640	yes	yes
SNU216_STOMACH	SNU-216	NCI-SNU-216	F	stomach	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A08_587590	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G04_592674	yes	yes
SNU245_BILIARY_TRACT	SNU-245	NCI-SNU-245		biliary_tract	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C05_587588	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C12_592634	yes	yes
SNU283_LARGE_INTESTINE	SNU-283	NCI-SNU-283	F	large_intestine	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B08_587738	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C02_592762	yes	yes
SNU308_BILIARY_TRACT	SNU-308	NCI-SNU-308		biliary_tract	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C03_587614	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E07_592708	yes	yes
SNU324_PANCREAS	SNU-324	NCI-SNU-324	M	pancreas	carcinoma	NS		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E05_698926	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D01_592776	yes	yes
SNU349_KIDNEY	SNU-349	NCI-SNU-349	M	kidney	carcinoma	clear_cell_renal_cell_carcinoma		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A01_779644	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E01_592680	yes	yes
SNU387_LIVER	SNU-387	NCI-SNU-387	F	liver	carcinoma	hepatocellular_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_G10_383606	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B05_437304	yes	yes
SNU398_LIVER	SNU-398	NCI-SNU-398	M	liver	carcinoma	hepatocellular_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_G05_383642	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B07_437308	yes	yes
SNU407_LARGE_INTESTINE	SNU-407	NCI-SNU-407	M	large_intestine	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A05_587552	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B02_592734	yes	yes
SNU410_PANCREAS	SNU-410	NCI-SNU-410	M	pancreas	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D04_587678	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F09_592692	yes	yes
SNU423_LIVER	SNU-423	NCI-SNU-423	M	liver	carcinoma	hepatocellular_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_G06_383654	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B08_437310	yes	yes
SNU449_LIVER	SNU-449	NCI-SNU-449	M	liver	carcinoma	hepatocellular_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B05_436592	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B09_437312	yes	yes
SNU466_CENTRAL_NERVOUS_SYSTEM	SNU-466	NCI-SNU-466	M	central_nervous_system	glioma	astrocytoma_Grade_IV		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B05_587708	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B06_592768	yes	yes
SNU46_UPPER_AERODIGESTIVE_TRACT	SNU-46	NCI-SNU-46	M	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C01_587674	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B06_698556	yes	yes
SNU475_LIVER	SNU-475	NCI-SNU-475	M	liver	carcinoma	hepatocellular_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H11_383774	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A12_437330	yes	yes
SNU478_BILIARY_TRACT	SNU-478	NCI-SNU-478		biliary_tract	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C06_587664	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F03_592652	yes	yes
SNU489_CENTRAL_NERVOUS_SYSTEM	SNU-489	NCI-SNU-489	M	central_nervous_system	glioma	astrocytoma_Grade_IV		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C09_779744	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A09_592760	yes	yes
SNU503_LARGE_INTESTINE	SNU-503	NCI-SNU-503	M	large_intestine	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D06_587666	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A01_592730	yes	yes
SNU520_STOMACH	SNU-520	NCI-SNU-520	F	stomach	carcinoma	NS		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F08_698928	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F04_592808	yes	yes
SNU5_STOMACH	SNU-5	NCI-SNU-5	F	stomach	carcinoma	undifferentiated_adenocarcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H10_383770	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C06_437508	yes	yes
SNU601_STOMACH	SNU-601	NCI-SNU-601	M	stomach	carcinoma	NS		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B04_779662	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B11_592706	yes	yes
SNU61_LARGE_INTESTINE	SNU-61	NCI-SNU-61	M	large_intestine	carcinoma	NS		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E03_698884	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E11_592654	yes	
SNU620_STOMACH	SNU-620	NCI-SNU-620	F	stomach	carcinoma	NS		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G09_698890	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C09_592794	yes	yes
SNU626_CENTRAL_NERVOUS_SYSTEM	SNU-626	NCI-SNU-626	M	central_nervous_system	glioma	astrocytoma_Grade_IV		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D09_587598	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A04_592752	yes	yes
SNU668_STOMACH	SNU-668	NCI-SNU-668	M	stomach	carcinoma	signet_ring_adenocarcinoma		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B06_779782	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A05_592740	yes	yes
SNU685_ENDOMETRIUM	SNU-685	NCI-SNU-685	F	endometrium	carcinoma	carcinosarcoma-malignant_mesodermal_mixed_tumour		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C02_779646	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C06_592770	yes	yes
SNU719_STOMACH	SNU-719	NCI-SNU-719	M	stomach	carcinoma	NS		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C08_779780	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D03_592790	yes	yes
SNU738_CENTRAL_NERVOUS_SYSTEM	SNU-738	NCI-SNU-738	M	central_nervous_system	glioma	oligodendroglioma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D08_587662	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A03_592670	yes	yes
SNU761_LIVER	SNU-761	NCI-SNU-761	M	liver	carcinoma	hepatocellular_carcinoma		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E02_698862	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A12_592732	yes	yes
SNU81_LARGE_INTESTINE	SNU-81	NCI-SNU-81	M	large_intestine	carcinoma	NS		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C10_779682	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A11_592728	yes	yes
SNU840_OVARY	SNU-840	NCI-SNU-840	F	ovary	carcinoma	Brenner_tumour		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E04_587670	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D12_592664	yes	yes
SNU869_BILIARY_TRACT	SNU-869	NCI-SNU-869		biliary_tract	carcinoma	NS		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D10_587722		yes	yes
SNU878_LIVER	SNU-878	NCI-SNU-878	F	liver	carcinoma	hepatocellular_carcinoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D11_587608	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A02_592742	yes	yes
SNU886_LIVER	SNU-886	NCI-SNU-886	M	liver	carcinoma	hepatocellular_carcinoma		KCLB	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C04_779652	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C10_592628	yes	yes
SNU899_UPPER_AERODIGESTIVE_TRACT	SNU-899	NCI-SNU-899	M	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D05_587620	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B10_592800	yes	yes
SNU8_OVARY	SNU-8	NCI-SNU-8	F	ovary	carcinoma	adenocarcinoma		KCLB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E05_587672	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_A04_780198	yes	yes
SNUC1_LARGE_INTESTINE	SNU-C1		M	large_intestine	carcinoma	adenocarcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H03_454726	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D05_437290	yes	
SNUC2A_LARGE_INTESTINE	SNU-C2A		F	large_intestine	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E12_436466	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D09_437236	yes	yes
SNUC4_LARGE_INTESTINE	SNU-C4		M	large_intestine	carcinoma	adenocarcinoma		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G06_698826	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B05_592744	yes	yes
SNUC5_LARGE_INTESTINE	SNU-C5		F	large_intestine	carcinoma	adenocarcinoma		KCLB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G02_698914	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D07_592662	yes	yes
SQ1_LUNG	Sq-1			lung	carcinoma	squamous_cell_carcinoma		RIKEN	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D10_257688	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F12_256144	yes	yes
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR-786	SR	M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A11_523508	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E02_542828	yes	yes
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ST486		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Burkitt_lymphoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H08_454720	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E01_437244	yes	yes
SU8686_PANCREAS	SU.86.86		F	pancreas	carcinoma	ductal_carcinoma		ATCC	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B08_698806	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F09_437222	yes	yes
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-10		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E03_523566	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B10_542972	yes	yes
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C05_474628	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B08_490354	yes	yes
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-4		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E04_523644	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D01_542858	yes	yes
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-5		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G02_474760	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H05_490430	yes	yes
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-6		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F08_474592	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C01_490348	yes	yes
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-8		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma		DSMZ	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G04_587730	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D08_542852	yes	yes
SUIT2_PANCREAS	SUIT-2		M	pancreas	carcinoma	ductal_carcinoma		HSRRB	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G02_569480	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F08_256136	yes	
SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-B15		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G04_436500	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G07_437372	yes	yes
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-HD1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D12_523594	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B04_542818	yes	yes
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-M2		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma		DSMZ	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G05_569418	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E06_293386	yes	yes
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-T11		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	peripheral_T_cell_lymphoma_unspecified		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D06_523620	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_H02_542848	yes	yes
SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-T1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F05_436460	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C06_437264	yes	
SW1088_CENTRAL_NERVOUS_SYSTEM	SW 1088		M	central_nervous_system	glioma	NS		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D10_454654	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F08_437442	yes	yes
SW1116_LARGE_INTESTINE	SW1116		M	large_intestine	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A02_436580	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H09_490462	yes	yes
SW1271_LUNG	SW 1271		M	lung	carcinoma	small_cell_carcinoma		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D03_383620	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F07_335320	yes	yes
SW1353_BONE	SW 1353		F	bone	chondrosarcoma	NS		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H11_454752	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H05_464648	yes	yes
SW1417_LARGE_INTESTINE	SW1417		F	large_intestine	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H05_296166	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D05_335268	yes	yes
SW1463_LARGE_INTESTINE	SW1463		F	large_intestine	carcinoma	adenocarcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_B05_241074	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E09_246722	yes	yes
SW1573_LUNG	SW 1573		F	lung	carcinoma	squamous_cell_carcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H01_569452	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B04_335218	yes	yes
SW1710_URINARY_TRACT	SW-1710		F	urinary_tract	carcinoma	transitional_cell_carcinoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A09_523492	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_A05_542874	yes	yes
SW1783_CENTRAL_NERVOUS_SYSTEM	SW 1783		M	central_nervous_system	glioma	astrocytoma_Grade_III		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G08_436492	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D10_464718	yes	yes
SW1990_PANCREAS	SW 1990		M	pancreas	carcinoma	ductal_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D02_436522	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E03_437240	yes	yes
SW403_LARGE_INTESTINE	SW403		F	large_intestine	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G12_296156	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C06_335246	yes	yes
SW480_LARGE_INTESTINE	SW480		M	large_intestine	carcinoma	adenocarcinoma	Metastatic pair: SW620 and SW480 were derived from the same patient	ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E08_436474	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A03_437344	yes	yes
SW48_LARGE_INTESTINE	SW48		F	large_intestine	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G09_296150	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C02_578346	yes	yes
SW579_THYROID	SW579		M	thyroid	carcinoma	anaplastic_carcinoma	Identical lines: SW579 and CGTH-W-1 share high SNP identity. CGTH-W-1 really is SW579.	ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_A01_257598	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D06_246692	yes	yes
SW620_LARGE_INTESTINE	SW620		M	large_intestine	carcinoma	adenocarcinoma	Metastatic pair: SW620 and SW480 were derived from the same patient	ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_G04_241000	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C04_246664	yes	yes
SW780_URINARY_TRACT	SW 780		F	urinary_tract	carcinoma	transitional_cell_carcinoma		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F12_454700	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F02_437204	yes	yes
SW837_LARGE_INTESTINE	SW837		M	large_intestine	carcinoma	adenocarcinoma		ATCC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D12_569532	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_H09_542854	yes	yes
SW900_LUNG	SW 900		M	lung	carcinoma	squamous_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_E08_241152	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H10_246796	yes	yes
SW948_LARGE_INTESTINE	SW948		F	large_intestine	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H06_296168	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D08_335274	yes	yes
T173_BONE	T1-73			bone	osteosarcoma	NS		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H04_436446	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E04_437408	yes	yes
T24_URINARY_TRACT	T24		F	urinary_tract	carcinoma	transitional_cell_carcinoma	Identical lines: T24 and ACCS share high SNP identity	ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E03_383672	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B02_437298	yes	
T3M10_LUNG	T3M-10		M	lung	carcinoma	large_cell_carcinoma		RIKEN	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A02_454760		yes	yes
T3M4_PANCREAS	T3M-4		M	pancreas	carcinoma	ductal_carcinoma		RIKEN	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G06_587736	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F01_410984	yes	yes
T47D_BREAST	T-47D		F	breast	carcinoma	ductal_carcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H12_436432	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D03_437522	yes	yes
T84_LARGE_INTESTINE	T84		M	large_intestine	carcinoma	adenocarcinoma		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D06_257680	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E12_246728	yes	yes
T98G_CENTRAL_NERVOUS_SYSTEM	T98G		M	central_nervous_system	glioma	astrocytoma_Grade_IV		ATCC	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F06_240980	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B05_246642	yes	yes
TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TALL-1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia		DSMZ	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G04_698924	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E06_698670	yes	
TC32_BONE	TC-32			bone	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	NS		Academic Lab / Achilles	RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B03_767938	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_E12_780210		
TC71_BONE	TC-71		M	bone	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	NS		DSMZ	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B02_436622	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E08_464706	yes	yes
TCCPAN2_PANCREAS	TCC-PAN2		F	pancreas	carcinoma	NS		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B08_257636	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_G03_246758	yes	yes
TCCSUP_URINARY_TRACT	TCCSUP		F	urinary_tract	carcinoma	transitional_cell_carcinoma		ATCC	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B03_779770	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E03_246710	yes	
TE10_OESOPHAGUS	TE-10			oesophagus	carcinoma	squamous_cell_carcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A05_698772	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E03_592738	yes	yes
TE11_OESOPHAGUS	TE-11			oesophagus	carcinoma	squamous_cell_carcinoma		RIKEN	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C09_296054	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F07_293412	yes	yes
TE125T_SOFT_TISSUE	TE 125.T		F	soft_tissue	rhabdomyosarcoma	NS		ATCC	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B11_523524	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_A03_780384	yes	yes
TE14_OESOPHAGUS	TE-14			oesophagus	carcinoma	squamous_cell_carcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F06_698812	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_F02_592830	yes	yes
